Info 0    [10:07:41.092] Starting TS Server
Info 1410 [11:01:47.482] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1411 [11:01:47.501] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 211 structureChanged: false Elapsed: 18.670328999869525ms
Info 1412 [11:01:47.501] Different program with same set of files:: structureIsReused:: 2
Info 1413 [11:01:48.161] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1414 [11:01:48.172] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 212 structureChanged: false Elapsed: 11.379905000329018ms
Info 1415 [11:01:48.172] Different program with same set of files:: structureIsReused:: 2
Info 1416 [11:01:48.452] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1417 [11:01:48.461] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 213 structureChanged: false Elapsed: 9.548169000074267ms
Info 1418 [11:01:48.461] Different program with same set of files:: structureIsReused:: 2
Info 1419 [11:01:49.462] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1420 [11:01:49.479] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 214 structureChanged: false Elapsed: 17.004083999432623ms
Info 1421 [11:01:49.480] Different program with same set of files:: structureIsReused:: 2
Info 1422 [11:01:49.713] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1423 [11:01:49.723] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 215 structureChanged: false Elapsed: 10.314236000180244ms
Info 1424 [11:01:49.723] Different program with same set of files:: structureIsReused:: 2
Info 1425 [11:01:51.025] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1426 [11:01:51.041] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 216 structureChanged: false Elapsed: 15.260342999361455ms
Info 1427 [11:01:51.041] Different program with same set of files:: structureIsReused:: 2
Info 1428 [11:01:51.290] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1429 [11:01:51.302] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 217 structureChanged: false Elapsed: 12.348621999844909ms
Info 1430 [11:01:51.302] Different program with same set of files:: structureIsReused:: 2
Info 1431 [11:01:52.151] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1432 [11:01:52.169] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 218 structureChanged: false Elapsed: 17.86295499932021ms
Info 1433 [11:01:52.169] Different program with same set of files:: structureIsReused:: 2
Info 1434 [11:01:52.402] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1435 [11:01:52.409] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 219 structureChanged: false Elapsed: 6.687913999892771ms
Info 1436 [11:01:52.409] Different program with same set of files:: structureIsReused:: 2
Info 1437 [11:01:53.497] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1438 [11:01:53.504] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 220 structureChanged: false Elapsed: 7.052749000489712ms
Info 1439 [11:01:53.504] Different program with same set of files:: structureIsReused:: 2
Info 1440 [11:01:54.809] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1441 [11:01:54.821] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 221 structureChanged: false Elapsed: 12.063165999948978ms
Info 1442 [11:01:54.821] Different program with same set of files:: structureIsReused:: 2
Info 1443 [11:01:55.098] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1444 [11:01:55.111] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 222 structureChanged: false Elapsed: 12.857104999944568ms
Info 1445 [11:01:55.111] Different program with same set of files:: structureIsReused:: 2
Info 1446 [11:01:56.609] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1447 [11:01:56.621] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 223 structureChanged: false Elapsed: 11.298541999422014ms
Info 1448 [11:01:56.621] Different program with same set of files:: structureIsReused:: 2
Info 1449 [11:01:56.884] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1450 [11:01:56.894] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 224 structureChanged: false Elapsed: 9.674676000140607ms
Info 1451 [11:01:56.894] Different program with same set of files:: structureIsReused:: 2
Info 1452 [11:01:57.772] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1453 [11:01:57.782] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 225 structureChanged: false Elapsed: 10.024613000452518ms
Info 1454 [11:01:57.782] Different program with same set of files:: structureIsReused:: 2
Info 1455 [11:02:00.045] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1456 [11:02:00.059] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 226 structureChanged: false Elapsed: 14.02685899939388ms
Info 1457 [11:02:00.059] Different program with same set of files:: structureIsReused:: 2
Info 1458 [11:02:00.688] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1459 [11:02:00.704] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 227 structureChanged: false Elapsed: 15.307342000305653ms
Info 1460 [11:02:00.704] Different program with same set of files:: structureIsReused:: 2
Info 1461 [11:02:03.082] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1462 [11:02:03.092] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 228 structureChanged: false Elapsed: 9.639831000007689ms
Info 1463 [11:02:03.092] Different program with same set of files:: structureIsReused:: 2
Info 1464 [11:02:03.540] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1465 [11:02:03.547] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 229 structureChanged: false Elapsed: 7.016339999623597ms
Info 1466 [11:02:03.547] Different program with same set of files:: structureIsReused:: 2
Info 1467 [11:02:05.343] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1468 [11:02:05.360] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 230 structureChanged: false Elapsed: 17.368266999721527ms
Info 1469 [11:02:05.360] Different program with same set of files:: structureIsReused:: 2
Info 1470 [11:02:05.797] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1471 [11:02:05.813] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 231 structureChanged: false Elapsed: 16.644299000501633ms
Info 1472 [11:02:05.813] Different program with same set of files:: structureIsReused:: 2
Info 1473 [11:02:07.274] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1474 [11:02:07.289] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 232 structureChanged: false Elapsed: 15.152772000059485ms
Info 1475 [11:02:07.289] Different program with same set of files:: structureIsReused:: 2
Info 1476 [11:02:07.710] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1477 [11:02:07.724] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 233 structureChanged: false Elapsed: 14.095648000016809ms
Info 1478 [11:02:07.724] Different program with same set of files:: structureIsReused:: 2
Info 1479 [11:02:09.294] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1480 [11:02:09.307] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 234 structureChanged: false Elapsed: 13.085864000022411ms
Info 1481 [11:02:09.307] Different program with same set of files:: structureIsReused:: 2
Info 1482 [11:02:09.880] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1483 [11:02:09.897] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 235 structureChanged: false Elapsed: 17.285291999578476ms
Info 1484 [11:02:09.897] Different program with same set of files:: structureIsReused:: 2
Info 1485 [11:02:11.130] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1486 [11:02:11.138] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 236 structureChanged: false Elapsed: 8.374708000570536ms
Info 1487 [11:02:11.138] Different program with same set of files:: structureIsReused:: 2
Info 1488 [11:02:11.599] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1489 [11:02:11.607] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 237 structureChanged: false Elapsed: 8.166768000461161ms
Info 1490 [11:02:11.607] Different program with same set of files:: structureIsReused:: 2
Info 1491 [11:02:12.950] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1492 [11:02:12.962] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 238 structureChanged: false Elapsed: 12.150419999845326ms
Info 1493 [11:02:12.962] Different program with same set of files:: structureIsReused:: 2
Info 1494 [11:02:14.144] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1495 [11:02:14.152] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 239 structureChanged: false Elapsed: 8.244364000856876ms
Info 1496 [11:02:14.152] Different program with same set of files:: structureIsReused:: 2
Info 1497 [11:02:15.414] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1498 [11:02:15.432] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 240 structureChanged: false Elapsed: 18.07082499936223ms
Info 1499 [11:02:15.432] Different program with same set of files:: structureIsReused:: 2
Info 1500 [11:02:15.826] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1501 [11:02:15.842] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 241 structureChanged: false Elapsed: 16.054663000628352ms
Info 1502 [11:02:15.842] Different program with same set of files:: structureIsReused:: 2
Info 1503 [11:02:16.762] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1504 [11:02:16.774] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 242 structureChanged: false Elapsed: 12.166540999896824ms
Info 1505 [11:02:16.774] Different program with same set of files:: structureIsReused:: 2
Info 1506 [11:02:18.590] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1507 [11:02:18.602] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 243 structureChanged: false Elapsed: 11.782889999449253ms
Info 1508 [11:02:18.602] Different program with same set of files:: structureIsReused:: 2
Info 1509 [11:02:20.615] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1510 [11:02:20.626] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 244 structureChanged: false Elapsed: 11.034477000124753ms
Info 1511 [11:02:20.626] Different program with same set of files:: structureIsReused:: 2
Info 1512 [11:02:22.559] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1513 [11:02:22.577] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 245 structureChanged: false Elapsed: 17.66942199971527ms
Info 1514 [11:02:22.577] Different program with same set of files:: structureIsReused:: 2
Info 1515 [11:02:24.285] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1516 [11:02:24.303] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 246 structureChanged: false Elapsed: 18.344929999671876ms
Info 1517 [11:02:24.303] Different program with same set of files:: structureIsReused:: 2
Info 1518 [11:02:24.609] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1519 [11:02:24.622] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 247 structureChanged: false Elapsed: 12.977651000022888ms
Info 1520 [11:02:24.622] Different program with same set of files:: structureIsReused:: 2
Info 1521 [11:02:28.715] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1522 [11:02:28.727] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 248 structureChanged: false Elapsed: 12.358540000393987ms
Info 1523 [11:02:28.727] Different program with same set of files:: structureIsReused:: 2
Info 1524 [11:02:28.730] getCompletionData: Get current token: 0.019216000102460384
Info 1525 [11:02:28.731] getCompletionData: Is inside comment: 0.08810599986463785
Info 1526 [11:02:28.731] Returning an empty list because completion was inside a regular comment or plain text part of a JsDoc comment.
Info 1527 [11:02:28.734] getCompletionData: Get current token: 0.01744299940764904
Info 1528 [11:02:28.734] getCompletionData: Is inside comment: 0.06564300041645765
Info 1529 [11:02:28.734] Returning an empty list because completion was inside a regular comment or plain text part of a JsDoc comment.
Info 1530 [11:02:28.776] getCompletionData: Get current token: 0.008566000498831272
Info 1531 [11:02:28.776] getCompletionData: Is inside comment: 0.03151999972760677
Info 1532 [11:02:28.776] Returning an empty list because completion was inside a regular comment or plain text part of a JsDoc comment.
Info 1533 [11:02:28.777] getCompletionData: Get current token: 0.006932999938726425
Info 1534 [11:02:28.777] getCompletionData: Is inside comment: 0.027071000076830387
Info 1535 [11:02:28.777] Returning an empty list because completion was inside a regular comment or plain text part of a JsDoc comment.
Info 1536 [11:02:29.275] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1537 [11:02:29.288] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 249 structureChanged: false Elapsed: 12.39453800022602ms
Info 1538 [11:02:29.288] Different program with same set of files:: structureIsReused:: 2
Info 1539 [11:02:30.226] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1540 [11:02:30.247] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 250 structureChanged: false Elapsed: 20.314654000103474ms
Info 1541 [11:02:30.247] Different program with same set of files:: structureIsReused:: 2
Info 1542 [11:02:31.279] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
